Time,Time Reference,fc1HighImuValuesAccelX.value,fc1HighImuValuesAccelY.distinct,fc1HighImuValuesAccelZ.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct
1.76514E+12,39.021,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.057,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.092,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.119,undefined,0.970053673,-0.121328712,-0.315248013,0.807152033,-0.042943999
1.76514E+12,39.124,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.157,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.192,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.219,undefined,0.85671711,-0.609848499,-0.371856004,0.882304013,-0.423584014
1.76514E+12,39.244,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.263,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.314,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.319,undefined,0.800048828,-0.805256486,-0.379664004,0.789583981,-0.491903991
1.76514E+12,39.353,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.373,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.393,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.413,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.419,undefined,0.85671711,0.269487023,-0.465552002,0.726143956,0.653919995
1.76514E+12,39.448,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.469,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.49,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.51,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.519,undefined,0.46003902,0.660302997,-0.561200023,0.66563201,0.397231996
1.76514E+12,39.547,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.569,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.603,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.619,undefined,0.800048828,0.855710864,-0.540703952,1.122400045,0.363071978
1.76514E+12,39.623,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.643,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.681,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.702,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.719,undefined,0.46003902,0.611450791,-0.554367959,0.553392053,0.667584002
1.76514E+12,39.738,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.758,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.778,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.816,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.819,undefined,0.176697612,0.31833899,-0.337696016,0.353312016,0.441152006
1.76514E+12,39.837,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.873,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.906,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.919,undefined,0.403370738,0.074079156,-0.185440004,0.588528037,0.286944002
1.76514E+12,39.938,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,39.972,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.006,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.019,undefined,0.800048828,-0.023624778,-0.478239983,0.816911995,-0.059535999
1.76514E+12,40.037,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.075,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.109,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.119,undefined,0.970053673,-0.560996532,-0.706624031,0.718335986,-0.148352012
1.76514E+12,40.144,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.177,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.207,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.219,undefined,0.120029338,-1.049516439,-0.814960003,0.330864012,-1.050176024
1.76514E+12,40.259,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.279,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.312,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.319,undefined,-0.956668258,-1.098368406,-0.685151994,-0.736880004,-0.477264017
1.76514E+12,40.347,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.38,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.413,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.419,undefined,-0.956668258,-0.219032764,-0.454816014,-0.800320029,0.133712009
1.76514E+12,40.467,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.495,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.515,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.519,undefined,-1.523351192,-0.560996532,-0.33671999,-1.076527953,-0.560223997
1.76514E+12,40.562,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.582,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.617,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.619,undefined,-0.729995131,1.344230533,-0.288895994,-0.342575997,0.541679978
1.76514E+12,40.65,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.684,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.719,undefined,0.00669271,0.806858897,-0.400160015,0.489951998,0.31329599
1.76514E+12,40.73,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.75,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.796,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.816,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.819,undefined,1.423400044,-0.170180798,-0.508495986,1.220976114,-0.148352012
1.76514E+12,40.837,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.857,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.898,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.918,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.919,undefined,0.516707301,-0.951812387,-0.555343986,0.688080013,-0.916463971
1.76514E+12,40.938,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.958,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,40.996,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.017,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.019,undefined,-0.163312137,-1.049516439,-0.496784002,-0.033184003,-0.801295996
1.76514E+12,41.037,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.057,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.106,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.119,undefined,-0.843331695,-0.707552552,-0.566080034,-0.445055991,-0.449936002
1.76514E+12,41.127,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.162,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.194,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.219,undefined,-0.956668258,-0.463292599,-0.461648017,-0.583648026,-0.341600001
1.76514E+12,41.227,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.279,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.299,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.319,undefined,-0.956668258,-0.707552552,-0.541679978,-0.639280021,-0.645135999
1.76514E+12,41.355,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.387,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.407,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.419,undefined,-0.956668258,-0.609848499,-0.320127994,-0.801295996,-0.566080034
1.76514E+12,41.438,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.474,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.504,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.519,undefined,-1.410014629,-0.316736698,-0.349408001,-1.075551987,-0.293776006
1.76514E+12,41.539,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.571,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.605,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.619,undefined,-0.786663413,-0.756404519,-0.205936,-0.557296038,-0.564127982
1.76514E+12,41.639,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.685,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.705,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.719,undefined,-1.410014629,-0.316736698,-0.415776014,-1.078480005,-0.250831991
1.76514E+12,41.738,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.758,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.778,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.807,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.819,undefined,-0.956668258,-0.854108453,-0.48409602,-0.663680017,-0.81300801
1.76514E+12,41.841,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.872,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.908,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.919,undefined,0.00669271,-1.293776274,-0.581695974,0.49971202,-0.993568003
1.76514E+12,41.942,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,41.973,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.008,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.019,undefined,0.743380547,-0.854108453,-0.557296038,0.69393605,-1.000400066
1.76514E+12,42.053,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.078,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.112,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.119,undefined,0.800048828,-0.512144566,-0.431391984,0.803247988,-0.666608036
1.76514E+12,42.145,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.178,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.212,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.219,undefined,0.743380547,-0.512144566,-0.592432022,0.833504021,-0.363071978
1.76514E+12,42.245,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.278,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.311,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.319,undefined,0.686712265,-0.316736698,-0.710528016,0.918416023,-0.324032009
1.76514E+12,42.331,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.351,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.396,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.418,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.419,undefined,0.85671711,-0.512144566,-0.622687995,0.943791986,-0.500688016
1.76514E+12,42.469,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.489,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.518,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.519,undefined,0.800048828,-0.854108453,-0.403088003,0.956479967,-0.522160053
1.76514E+12,42.553,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.584,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.617,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.619,undefined,0.913385391,0.464894891,-0.44017598,0.861808002,0.585600019
1.76514E+12,42.653,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.686,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.717,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.719,undefined,0.573375702,0.562598825,-0.711504042,0.608048022,0.743712008
1.76514E+12,42.769,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.789,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.817,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.819,undefined,0.630043983,0.562598825,-0.52313596,0.510447979,0.798367977
1.76514E+12,42.852,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.887,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.919,undefined,0.800048828,0.416042924,-0.629519999,0.813984036,0.564127982
1.76514E+12,42.92,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.953,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,42.988,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.019,undefined,1.140058637,0.220635056,-0.415776014,1.050176024,-0.119071998
1.76514E+12,43.021,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.059,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.092,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.119,undefined,0.800048828,-1.000664353,-0.640255988,0.766160011,-0.61878401
1.76514E+12,43.124,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.176,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.196,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.216,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.219,undefined,0.630043983,-1.049516439,-0.478239983,0.720288038,-0.613903999
1.76514E+12,43.237,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.319,undefined,0.120029338,-1.049516439,-0.511424005,0.184464008,-0.750544012
1.76514E+12,43.323,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.342,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.373,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.407,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.419,undefined,0.176697612,-0.805256486,-0.453839988,0.185440004,-0.869616032
1.76514E+12,43.438,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.473,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.507,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.519,undefined,0.290034175,-0.90296042,-0.516304016,0.395280004,-0.825695992
1.76514E+12,43.538,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.574,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.606,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.619,undefined,0.800048828,-0.756404519,-0.30548802,0.56705606,-0.809104025
1.76514E+12,43.638,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.673,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.706,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.719,undefined,0.290034175,-0.854108453,-0.54363203,0.259615988,-1.116544008
1.76514E+12,43.738,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.773,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.795,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.815,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.819,undefined,0.233365893,-1.147220373,-0.452864021,0.371856004,-1.057983994
1.76514E+12,43.847,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.878,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.913,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.919,undefined,0.800048828,-0.560996532,-0.417728007,0.751520038,-0.540703952
1.76514E+12,43.947,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,43.978,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.014,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.019,undefined,0.686712265,-1.098368406,-0.344528019,0.675392032,-0.768112004
1.76514E+12,44.05,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.083,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.119,undefined,0.743380547,-1.000664353,-0.387472004,0.747616053,-0.734927952
1.76514E+12,44.13,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.15,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.184,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.219,-0.479995102,0.686712265,-0.805256486,-0.31329599,0.725168049,-0.698816001
1.76514E+12,44.252,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.286,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.318,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.319,undefined,0.403370738,-1.342628241,-0.247904003,0.342575997,-0.821792006
1.76514E+12,44.35,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.37,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.39,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.419,undefined,0.573375702,-1.000664353,-0.194224,0.529968023,-0.894015968
1.76514E+12,44.438,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.458,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.503,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.519,undefined,0.233365893,-1.049516439,-0.180559993,0.591455996,-0.940864027
1.76514E+12,44.534,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.555,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.588,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.619,undefined,-0.04997557,-0.90296042,-0.325008005,0.188367993,-1.02284801
1.76514E+12,44.621,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.656,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.688,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.719,undefined,-0.04997557,-1.244924307,-0.250831991,-0.021472,-1.047248006
1.76514E+12,44.722,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.756,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.802,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.819,undefined,-0.106643848,-0.90296042,-0.304511994,0.238143995,-0.893040061
1.76514E+12,44.822,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.858,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.888,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.919,undefined,0.233365893,-0.805256486,-0.309392005,0.396256,-0.76908803
1.76514E+12,44.922,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.955,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,44.989,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.019,undefined,0.573375702,-0.707552552,-0.32110399,0.528991997,-0.664655983
1.76514E+12,45.022,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.058,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.094,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.119,undefined,0.516707301,-0.658700585,-0.355264008,0.562176049,-0.609023988
1.76514E+12,45.127,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.158,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.193,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.219,undefined,0.346702456,-0.707552552,-0.399183989,0.532895982,-0.706624031
1.76514E+12,45.226,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.261,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.314,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.319,undefined,0.516707301,-0.658700585,-0.386496007,0.485071987,-0.69393605
1.76514E+12,45.334,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.386,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.415,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.419,undefined,0.46003902,-0.707552552,-0.352335989,0.576815963,-0.633423984
1.76514E+12,45.436,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.457,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.477,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.516,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.519,undefined,0.46003902,-0.90296042,-0.342575997,0.602192044,-0.718335986
1.76514E+12,45.537,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.557,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.577,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.617,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.619,undefined,0.743380547,-0.512144566,-0.310368001,0.691983998,-0.557296038
1.76514E+12,45.637,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.67,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.69,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.71,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.719,undefined,0.85671711,-0.609848499,-0.406015992,0.787632048,-0.467503995
1.76514E+12,45.751,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.771,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.791,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.811,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.819,undefined,0.686712265,-0.560996532,-0.24985601,0.792512,-0.369903982
1.76514E+12,45.854,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.874,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.894,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.914,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.919,undefined,0.743380547,-0.756404519,-0.195199996,0.838384032,-0.438223988
1.76514E+12,45.958,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.978,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,45.998,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.018,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.019,undefined,0.743380547,-0.805256486,-0.326959997,0.727119982,-0.739807963
1.76514E+12,46.061,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.083,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.117,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.119,undefined,0.630043983,-0.756404519,-0.319151998,0.648064017,-0.640255988
1.76514E+12,46.149,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.184,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.218,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.219,undefined,0.573375702,-0.756404519,-0.330864012,0.57486403,-0.663680017
1.76514E+12,46.251,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.283,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.319,undefined,0.346702456,-0.90296042,-0.417728007,0.497759998,-0.738832057
1.76514E+12,46.333,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.353,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.388,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.419,undefined,0.233365893,-0.805256486,-0.362096012,0.447007984,-0.653919995
1.76514E+12,46.423,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.455,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.507,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.519,undefined,0.290034175,-0.756404519,-0.410896003,0.430416018,-0.707600057
1.76514E+12,46.534,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.554,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.592,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.619,undefined,0.403370738,-0.854108453,-0.260592014,0.44017598,-0.754447997
1.76514E+12,46.635,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.657,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.677,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.697,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.719,undefined,0.46003902,-0.951812387,-0.326959997,0.552416027,-0.835456014
1.76514E+12,46.734,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.754,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.774,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.806,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.819,undefined,0.516707301,-0.854108453,-0.370880008,0.695887983,-0.740783989
1.76514E+12,46.826,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.876,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.896,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.916,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.919,undefined,0.800048828,-0.854108453,-0.292800009,0.702720046,-0.82081598
1.76514E+12,46.936,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.974,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,46.994,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,47.019,undefined,0.800048828,-0.854108453,-0.154208004,0.859856009,-0.875472009
