time.3,pressure,Pressure MSL,Pressure AGL,time.15,lat,long,GPS MSL,state
8.58599,95062.0,534.895,-1.30237,111.592,35.346917,-117.80913,637.75604,Pad
8.78699,95054.0,535.595,-0.602112,113.538,35.346916,-117.80913,637.66803,Pad
8.985,95056.0,535.421,-0.77655,115.51,35.346917,-117.80913,637.625,Pad
9.185,95061.0,534.982,-1.21515,117.452,35.346916,-117.80913,637.64606,Pad
9.385,95062.0,534.895,-1.30237,119.416,35.346916,-117.80914,637.64606,Pad
9.585,95060.0,535.07,-1.12793,121.38,35.346916,-117.80914,637.62305,Pad
9.785,95048.0,536.121,-0.0762939,123.33,35.346916,-117.80914,637.63202,Pad
9.985,95059.0,535.157,-1.04077,125.282,35.346916,-117.80914,637.71002,Pad
10.185,95057.0,535.334,-0.863708,127.245,35.346916,-117.80914,637.80603,Pad
10.385,95056.0,535.421,-0.77655,129.205,35.346915,-117.80914,637.87103,Pad
10.585,95056.0,535.421,-0.77655,131.174,35.346915,-117.80914,637.93701,Pad
10.785,95063.0,534.808,-1.38953,133.177,35.346915,-117.80914,637.96802,Pad
10.985,95060.0,535.07,-1.12793,135.124,35.346915,-117.80914,638.04803,Pad
11.185,95058.0,535.247,-0.950928,137.104,35.346915,-117.80914,638.14301,Pad
11.385,95057.0,535.334,-0.863708,139.074,35.346915,-117.80914,638.27106,Pad
11.585,95058.0,535.247,-0.950928,141.038,35.346915,-117.80914,638.37903,Pad
11.786,95054.0,535.595,-0.602112,142.996,35.346915,-117.80914,638.47205,Pad
11.985,95057.0,535.334,-0.863708,144.962,35.346914,-117.80914,638.53003,Pad
12.185,95057.0,535.334,-0.863708,146.918,35.346914,-117.80914,638.57703,Pad
12.385,95056.0,535.421,-0.77655,148.872,35.346913,-117.80914,638.67102,Pad
12.586,95059.0,535.157,-1.04077,150.835,35.346913,-117.80914,638.71002,Pad
12.786,95057.0,535.334,-0.863708,152.795,35.346913,-117.80914,638.72302,Pad
12.986,95054.0,535.595,-0.602112,154.751,35.346912,-117.80914,638.76605,Pad
13.185,95057.0,535.334,-0.863708,156.73,35.346912,-117.80915,638.82501,Pad
13.385,95057.0,535.334,-0.863708,158.697,35.346911,-117.80915,638.84503,Pad
13.586,95057.0,535.334,-0.863708,160.652,35.346911,-117.80915,638.82703,Pad
13.789,95057.0,535.334,-0.863708,162.616,35.346911,-117.80915,638.83105,Pad
13.985,95059.0,535.157,-1.04077,164.576,35.34691,-117.80915,638.802,Pad
14.185,95059.0,535.157,-1.04077,166.544,35.346909,-117.80915,638.78802,Pad
14.385,95063.0,534.808,-1.38953,168.517,35.346909,-117.80915,638.80103,Pad
14.585,95055.0,535.508,-0.689331,170.481,35.346908,-117.80915,638.80804,Pad
14.785,95058.0,535.247,-0.950928,172.451,35.346908,-117.80915,638.75403,Pad
14.985,95058.0,535.247,-0.950928,174.382,35.346908,-117.80915,638.742,Pad
15.185,95056.0,535.421,-0.77655,176.323,35.346907,-117.80915,638.75201,Pad
15.385,95057.0,535.334,-0.863708,178.287,35.346907,-117.80915,638.74402,Pad
15.585,95060.0,535.07,-1.12793,180.263,35.346907,-117.80915,638.70203,Pad
15.786,95059.0,535.157,-1.04077,182.221,35.346907,-117.80915,638.789,Pad
15.985,95055.0,535.508,-0.689331,184.185,35.346907,-117.80915,638.82306,Pad
16.186,95057.0,535.334,-0.863708,186.139,35.346907,-117.80915,638.80005,Pad
16.385,95057.0,535.334,-0.863708,188.09,35.346908,-117.80915,638.76904,Pad
16.585,95060.0,535.07,-1.12793,190.051,35.346907,-117.80915,638.74402,Pad
16.785,95060.0,535.07,-1.12793,192.019,35.346908,-117.80915,638.70502,Pad
16.985,95055.0,535.508,-0.689331,193.98,35.346908,-117.80915,638.71802,Pad
17.185,95064.0,534.718,-1.47937,195.955,35.346908,-117.80915,638.70001,Pad
17.385,95051.0,535.86,-0.337891,197.944,35.346909,-117.80915,638.68903,Pad
17.585,95058.0,535.247,-0.950928,199.903,35.346909,-117.80914,638.69806,Pad
17.785,95056.0,535.421,-0.77655,201.841,35.346909,-117.80914,638.67505,Pad
17.985,95053.0,535.683,-0.514954,203.807,35.34691,-117.80914,638.65302,Pad
18.185,95055.0,535.508,-0.689331,205.784,35.34691,-117.80914,638.65704,Pad
18.385,95055.0,535.508,-0.689331,207.757,35.346911,-117.80914,638.64105,Pad
18.585,95062.0,534.895,-1.30237,209.72,35.346911,-117.80914,638.62201,Pad
18.785,95065.0,534.631,-1.56659,211.701,35.346912,-117.80914,638.64801,Pad
18.986,95063.0,534.808,-1.38953,213.645,35.346913,-117.80914,638.63306,Pad
19.185,95057.0,535.334,-0.863708,215.617,35.346914,-117.80914,638.65802,Pad
19.385,95060.0,535.07,-1.12793,217.55,35.346915,-117.80914,638.60706,Pad
19.586,95056.0,535.421,-0.77655,219.522,35.346915,-117.80914,638.64606,Pad
19.786,95055.0,535.508,-0.689331,221.506,35.346916,-117.80914,638.66205,Pad
19.985,95058.0,535.247,-0.950928,223.453,35.346917,-117.80914,638.66901,Pad
20.185,95054.0,535.595,-0.602112,225.436,35.346917,-117.80914,638.651,Pad
20.388,95058.0,535.247,-0.950928,227.385,35.346918,-117.80914,638.69501,Pad
20.585,95061.0,534.982,-1.21515,229.364,35.346918,-117.80914,638.716,Pad
20.785,95056.0,535.421,-0.77655,231.368,35.346919,-117.80914,638.79205,Pad
20.985,95058.0,535.247,-0.950928,233.338,35.346919,-117.80914,638.86505,Pad
21.185,95064.0,534.718,-1.47937,235.282,35.34692,-117.80914,638.96503,Pad
21.388,95062.0,534.895,-1.30237,237.23,35.346921,-117.80914,639.02203,Pad
21.586,95057.0,535.334,-0.863708,239.192,35.346921,-117.80914,639.05701,Pad
21.786,95059.0,535.157,-1.04077,241.15,35.346922,-117.80914,639.11603,Pad
21.986,95057.0,535.334,-0.863708,243.098,35.346922,-117.80914,639.15002,Pad
22.186,95064.0,534.718,-1.47937,245.06,35.346922,-117.80914,639.23004,Pad
22.385,95057.0,535.334,-0.863708,247.011,35.346922,-117.80914,639.29803,Pad
22.585,95053.0,535.683,-0.514954,248.984,35.346923,-117.80914,639.37604,Pad
22.785,95061.0,534.982,-1.21515,250.956,35.346923,-117.80914,639.43604,Pad
22.985,95059.0,535.157,-1.04077,252.921,35.346923,-117.80914,639.50903,Pad
23.187,95057.0,535.334,-0.863708,254.861,35.346923,-117.80914,639.526,Pad
23.385,95062.0,534.895,-1.30237,256.853,35.346923,-117.80914,639.57501,Pad
23.585,95057.0,535.334,-0.863708,258.821,35.346923,-117.80914,639.57904,Pad
23.785,95055.0,535.508,-0.689331,260.786,35.346923,-117.80914,639.63,Pad
23.986,95054.0,535.595,-0.602112,262.74,35.346923,-117.80914,639.70001,Pad
24.187,95060.0,535.07,-1.12793,264.699,35.346923,-117.80914,639.75702,Pad
24.385,95062.0,534.895,-1.30237,266.643,35.346924,-117.80914,639.80804,Pad
24.589,95058.0,535.247,-0.950928,268.627,35.346924,-117.80914,639.80902,Pad
24.786,95061.0,534.982,-1.21515,270.549,35.346924,-117.80914,639.82404,Pad
24.985,95058.0,535.247,-0.950928,272.484,35.346924,-117.80914,639.80902,Pad
25.185,95057.0,535.334,-0.863708,274.432,35.346924,-117.80914,639.82904,Pad
25.385,95054.0,535.595,-0.602112,276.391,35.346924,-117.80914,639.83801,Pad
25.587,95058.0,535.247,-0.950928,278.362,35.346924,-117.80914,639.83502,Pad
25.786,95056.0,535.421,-0.77655,280.29,35.346924,-117.80914,639.85205,Pad
25.986,95055.0,535.508,-0.689331,282.241,35.346924,-117.80914,639.87701,Pad
26.186,95060.0,535.07,-1.12793,284.2,35.346925,-117.80914,639.927,Pad
26.392,95057.0,535.334,-0.863708,286.152,35.346925,-117.80914,639.96503,Pad
26.585,95058.0,535.247,-0.950928,288.087,35.346925,-117.80914,639.99103,Pad
26.786,95059.0,535.157,-1.04077,290.04,35.346925,-117.80914,640.03705,Pad
26.985,95059.0,535.157,-1.04077,291.994,35.346925,-117.80914,640.078,Pad
27.185,95062.0,534.895,-1.30237,293.937,35.346925,-117.80914,640.07703,Pad
27.385,95057.0,535.334,-0.863708,295.882,35.346924,-117.80914,640.07001,Pad
27.585,95062.0,534.895,-1.30237,297.851,35.346924,-117.80914,640.06702,Pad
27.785,95056.0,535.421,-0.77655,299.783,35.346923,-117.80914,640.08502,Pad
27.986,95055.0,535.508,-0.689331,301.763,35.346923,-117.80914,640.05902,Pad
28.185,95059.0,535.157,-1.04077,303.708,35.346922,-117.80914,639.99402,Pad
28.386,95060.0,535.07,-1.12793,305.653,35.346922,-117.80914,639.927,Pad
28.586,95058.0,535.247,-0.950928,307.596,35.346921,-117.80914,639.84406,Pad
28.787,95061.0,534.982,-1.21515,309.534,35.346921,-117.80914,639.77905,Pad
28.985,95059.0,535.157,-1.04077,311.516,35.346921,-117.80914,639.67505,Pad
29.185,95054.0,535.595,-0.602112,313.483,35.34692,-117.80914,639.57605,Pad
29.385,95055.0,535.508,-0.689331,315.465,35.34692,-117.80914,639.48602,Pad
29.585,95056.0,535.421,-0.77655,317.399,35.34692,-117.80914,639.40906,Pad
29.788,95060.0,535.07,-1.12793,319.347,35.346919,-117.80914,639.29401,Pad
29.986,95061.0,534.982,-1.21515,321.298,35.346919,-117.80914,639.22406,Pad
30.185,95055.0,535.508,-0.689331,323.254,35.346919,-117.80914,639.12201,Pad
30.385,95055.0,535.508,-0.689331,325.233,35.346919,-117.80914,639.03802,Pad
30.585,95060.0,535.07,-1.12793,327.165,35.346919,-117.80914,638.95801,Pad
30.785,95058.0,535.247,-0.950928,329.129,35.346918,-117.80914,638.86401,Pad
30.985,95056.0,535.421,-0.77655,331.069,35.346918,-117.80914,638.69702,Pad
31.185,95056.0,535.421,-0.77655,333.028,35.346918,-117.80914,638.61005,Pad
31.386,95061.0,534.982,-1.21515,334.982,35.346918,-117.80914,638.50702,Pad
31.585,95057.0,535.334,-0.863708,336.986,35.346918,-117.80914,638.388,Pad
31.786,95057.0,535.334,-0.863708,338.938,35.346918,-117.80914,638.24701,Pad
31.985,95057.0,535.334,-0.863708,340.888,35.346918,-117.80914,638.12402,Pad
32.186,95055.0,535.508,-0.689331,342.836,35.346918,-117.80914,638.04706,Pad
32.387,95057.0,535.334,-0.863708,344.795,35.346918,-117.80914,637.95801,Pad
32.585,95059.0,535.157,-1.04077,346.749,35.346918,-117.80914,637.85101,Pad
32.787,95057.0,535.334,-0.863708,348.723,35.346918,-117.80914,637.74304,Pad
32.985,95056.0,535.421,-0.77655,350.706,35.346918,-117.80914,637.63702,Pad
33.187,95061.0,534.982,-1.21515,352.658,35.346918,-117.80914,637.51605,Pad
33.385,95056.0,535.421,-0.77655,354.595,35.346918,-117.80914,637.388,Pad
33.586,95060.0,535.07,-1.12793,356.57,35.346919,-117.80914,637.29401,Pad
33.786,95056.0,535.421,-0.77655,358.52,35.346919,-117.80914,637.21106,Pad
33.99,95058.0,535.247,-0.950928,360.473,35.346919,-117.80914,637.17804,Pad
34.188,95057.0,535.334,-0.863708,362.425,35.346918,-117.80914,637.14606,Pad
34.388,95059.0,535.157,-1.04077,364.383,35.346918,-117.80914,637.138,Pad
34.588,95053.0,535.683,-0.514954,366.32,35.346919,-117.80914,637.15002,Pad
34.788,95061.0,534.982,-1.21515,368.273,35.346919,-117.80914,637.16602,Pad
34.994,95058.0,535.247,-0.950928,370.235,35.346919,-117.80914,637.15802,Pad
35.185,95059.0,535.157,-1.04077,372.202,35.346919,-117.80914,637.20001,Pad
35.385,95062.0,534.895,-1.30237,374.176,35.346919,-117.80914,637.23401,Pad
35.586,95061.0,534.982,-1.21515,376.118,35.34692,-117.80914,637.25104,Pad
35.785,95057.0,535.334,-0.863708,378.085,35.34692,-117.80914,637.242,Pad
35.985,95059.0,535.157,-1.04077,380.03,35.34692,-117.80914,637.25903,Pad
36.185,95058.0,535.247,-0.950928,381.992,35.34692,-117.80914,637.28802,Pad
36.385,95058.0,535.247,-0.950928,383.94,35.34692,-117.80914,637.32306,Pad
36.5849,95055.0,535.508,-0.689331,385.947,35.34692,-117.80914,637.38702,Pad
36.7849,95063.0,534.808,-1.38953,387.896,35.34692,-117.80914,637.39905,Pad
36.9849,95057.0,535.334,-0.863708,389.834,35.34692,-117.80914,637.38702,Pad
37.1849,95059.0,535.157,-1.04077,391.78,35.34692,-117.80914,637.37103,Pad
37.3849,95059.0,535.157,-1.04077,393.724,35.34692,-117.80914,637.31805,Pad
37.5849,95058.0,535.247,-0.950928,395.697,35.34692,-117.80914,637.26202,Pad
37.7849,95063.0,534.808,-1.38953,397.683,35.34692,-117.80914,637.216,Pad
37.9849,95056.0,535.421,-0.77655,399.63,35.34692,-117.80914,637.10803,Pad
38.1849,95059.0,535.157,-1.04077,401.621,35.34692,-117.80914,637.05402,Pad
38.3849,95059.0,535.157,-1.04077,403.575,35.34692,-117.80914,636.94806,Pad
38.5859,95055.0,535.508,-0.689331,405.511,35.34692,-117.80914,636.81403,Pad
38.7849,95058.0,535.247,-0.950928,407.484,35.34692,-117.80914,636.716,Pad
38.9859,95055.0,535.508,-0.689331,409.458,35.34692,-117.80914,636.62103,Pad
39.1849,95057.0,535.334,-0.863708,411.419,35.34692,-117.80914,636.44305,Pad
39.3859,95055.0,535.508,-0.689331,413.35,35.34692,-117.80914,636.31403,Pad
39.5849,95061.0,534.982,-1.21515,415.292,35.34692,-117.80914,636.19305,Pad
39.7849,95057.0,535.334,-0.863708,417.255,35.34692,-117.80914,636.06305,Pad
39.9859,95059.0,535.157,-1.04077,419.21,35.34692,-117.80914,635.89606,Pad
40.1849,95058.0,535.247,-0.950928,421.208,35.34692,-117.80914,635.74805,Pad
40.3849,95059.0,535.157,-1.04077,423.162,35.34692,-117.80914,635.59204,Pad
40.5849,95052.0,535.772,-0.42511,425.128,35.34692,-117.80914,635.40906,Pad
40.7849,95053.0,535.683,-0.514954,427.127,35.34692,-117.80914,635.25903,Pad
40.9849,95057.0,535.334,-0.863708,429.076,35.34692,-117.80914,635.13202,Pad
41.1859,95053.0,535.683,-0.514954,431.027,35.346919,-117.80914,634.992,Pad
41.3859,95055.0,535.508,-0.689331,433.014,35.346919,-117.80914,634.88403,Pad
41.5849,95061.0,534.982,-1.21515,434.959,35.346919,-117.80914,634.78503,Pad
41.7849,95058.0,535.247,-0.950928,436.913,35.346919,-117.80914,634.68506,Pad
41.9849,95057.0,535.334,-0.863708,438.907,35.346919,-117.80914,634.55505,Pad
42.1869,95053.0,535.683,-0.514954,440.844,35.346919,-117.80914,634.41003,Pad
42.3859,95059.0,535.157,-1.04077,442.802,35.346919,-117.80914,634.26501,Pad
42.5849,95059.0,535.157,-1.04077,444.762,35.346918,-117.80914,634.09802,Pad
42.7849,95053.0,535.683,-0.514954,446.724,35.346919,-117.80914,633.94104,Pad
42.9849,95059.0,535.157,-1.04077,448.712,35.346918,-117.80914,633.80701,Pad
43.1859,95053.0,535.683,-0.514954,450.668,35.346919,-117.80914,633.68005,Pad
43.3878,95055.0,535.508,-0.689331,452.625,35.346919,-117.80914,633.565,Pad
43.5848,95061.0,534.982,-1.21515,454.586,35.346919,-117.80914,633.38605,Pad
43.7848,95059.0,535.157,-1.04077,456.557,35.346918,-117.80914,633.25403,Pad
43.9848,95062.0,534.895,-1.30237,458.521,35.346919,-117.80914,633.11902,Pad
44.1848,95059.0,535.157,-1.04077,460.478,35.346918,-117.80914,632.98303,Pad
44.3848,95060.0,535.07,-1.12793,462.437,35.346919,-117.80914,632.84802,Pad
44.5848,95060.0,535.07,-1.12793,464.377,35.346919,-117.80914,632.74005,Pad
44.7858,95055.0,535.508,-0.689331,466.332,35.346919,-117.80914,632.62006,Pad
44.9858,95054.0,535.595,-0.602112,468.316,35.346919,-117.80914,632.49005,Pad
45.1848,95055.0,535.508,-0.689331,470.276,35.346919,-117.80914,632.37604,Pad
45.3858,95057.0,535.334,-0.863708,472.224,35.346919,-117.80914,632.23505,Pad
45.5848,95055.0,535.508,-0.689331,474.2,35.346919,-117.80914,632.07404,Pad
45.7848,95060.0,535.07,-1.12793,476.173,35.346919,-117.80914,631.93604,Pad
45.9848,95058.0,535.247,-0.950928,478.141,35.346918,-117.80914,631.76501,Pad
46.1848,95056.0,535.421,-0.77655,480.099,35.346918,-117.80914,631.60504,Pad
46.3848,95056.0,535.421,-0.77655,482.066,35.346918,-117.80914,631.40302,Pad
46.5848,95058.0,535.247,-0.950928,484.019,35.346918,-117.80914,631.25806,Pad
46.7848,95057.0,535.334,-0.863708,485.985,35.346917,-117.80914,631.12103,Pad
46.9868,95054.0,535.595,-0.602112,487.929,35.346917,-117.80914,630.97601,Pad
47.1848,95056.0,535.421,-0.77655,489.885,35.346917,-117.80914,630.84406,Pad
47.3848,95055.0,535.508,-0.689331,491.86,35.346917,-117.80914,630.73303,Pad
47.5858,95060.0,535.07,-1.12793,493.824,35.346917,-117.80914,630.59802,Pad
47.7848,95055.0,535.508,-0.689331,495.765,35.346917,-117.80914,630.513,Pad
47.9858,95058.0,535.247,-0.950928,497.708,35.346917,-117.80914,630.37701,Pad
48.1858,95059.0,535.157,-1.04077,499.667,35.346917,-117.80914,630.25104,Pad
48.3848,95061.0,534.982,-1.21515,501.601,35.346917,-117.80914,630.15503,Pad
48.5848,95057.0,535.334,-0.863708,503.549,35.346917,-117.80914,630.04602,Pad
48.7848,95058.0,535.247,-0.950928,505.489,35.346917,-117.80914,629.94806,Pad
48.9848,95058.0,535.247,-0.950928,507.46,35.346917,-117.80914,629.854,Pad
49.1908,95058.0,535.247,-0.950928,509.403,35.346917,-117.80914,629.73401,Pad
49.3848,95054.0,535.595,-0.602112,511.331,35.346917,-117.80914,629.65906,Pad
49.5848,95057.0,535.334,-0.863708,513.278,35.346917,-117.80914,629.565,Pad
49.7848,95054.0,535.595,-0.602112,515.264,35.346917,-117.80914,629.44806,Pad
49.9848,95058.0,535.247,-0.950928,517.216,35.346917,-117.80914,629.302,Pad
50.1848,95059.0,535.157,-1.04077,519.182,35.346917,-117.80914,629.16205,Pad
50.3858,95056.0,535.421,-0.77655,521.136,35.346916,-117.80914,629.06805,Pad
50.5848,95060.0,535.07,-1.12793,523.081,35.346916,-117.80914,628.97205,Pad
50.7848,95053.0,535.683,-0.514954,525.028,35.346916,-117.80914,628.87701,Pad
50.9857,95058.0,535.247,-0.950928,526.998,35.346916,-117.80914,628.79401,Pad
51.1857,95055.0,535.508,-0.689331,528.959,35.346916,-117.80914,628.69904,Pad
51.3847,95058.0,535.247,-0.950928,530.908,35.346916,-117.80914,628.62103,Pad
51.5857,95056.0,535.421,-0.77655,532.907,35.346915,-117.80914,628.53302,Pad
51.7857,95054.0,535.595,-0.602112,534.832,35.346915,-117.80914,628.44305,Pad
51.9847,95059.0,535.157,-1.04077,536.793,35.346915,-117.80914,628.36505,Pad
52.1857,95056.0,535.421,-0.77655,538.761,35.346915,-117.80914,628.276,Pad
52.3847,95055.0,535.508,-0.689331,540.747,35.346915,-117.80914,628.12604,Pad
52.5847,95054.0,535.595,-0.602112,542.691,35.346914,-117.80914,628.00604,Pad
52.7847,95060.0,535.07,-1.12793,544.667,35.346914,-117.80914,627.92004,Pad
52.9847,95056.0,535.421,-0.77655,546.621,35.346914,-117.80914,627.80103,Pad
53.1847,95053.0,535.683,-0.514954,548.6,35.346914,-117.80914,627.71906,Pad
53.3877,95053.0,535.683,-0.514954,550.563,35.346914,-117.80914,627.60901,Pad
53.5857,95053.0,535.683,-0.514954,552.521,35.346914,-117.80914,627.50702,Pad
53.7857,95058.0,535.247,-0.950928,554.483,35.346913,-117.80914,627.39105,Pad
53.9847,95050.0,535.947,-0.250732,556.456,35.346913,-117.80914,627.29004,Pad
54.1847,95054.0,535.595,-0.602112,558.404,35.346913,-117.80914,627.18005,Pad
54.3847,95059.0,535.157,-1.04077,560.35,35.346913,-117.80914,627.06805,Pad
54.5847,95058.0,535.247,-0.950928,562.304,35.346913,-117.80914,627.00104,Pad
54.7847,95058.0,535.247,-0.950928,564.286,35.346913,-117.80914,626.94,Pad
54.9847,95060.0,535.07,-1.12793,566.253,35.346913,-117.80914,626.86505,Pad
55.1847,95050.0,535.947,-0.250732,568.198,35.346913,-117.80914,626.77002,Pad
55.3847,95056.0,535.421,-0.77655,570.157,35.346913,-117.80914,626.68005,Pad
55.5847,95055.0,535.508,-0.689331,572.112,35.346913,-117.80913,626.62103,Pad
55.7847,95058.0,535.247,-0.950928,574.088,35.346913,-117.80913,626.55304,Pad
55.9907,95063.0,534.808,-1.38953,576.054,35.346913,-117.80913,626.48901,Pad
56.1847,95059.0,535.157,-1.04077,578.043,35.346913,-117.80913,626.41504,Pad
56.3847,95062.0,534.895,-1.30237,579.995,35.346914,-117.80913,626.37006,Pad
56.5847,95057.0,535.334,-0.863708,581.949,35.346914,-117.80913,626.34302,Pad
56.7846,95056.0,535.421,-0.77655,583.899,35.346914,-117.80913,626.29102,Pad
56.9846,95055.0,535.508,-0.689331,585.848,35.346914,-117.80913,626.276,Pad
57.1866,95058.0,535.247,-0.950928,587.813,35.346914,-117.80913,626.25104,Pad
57.3846,95059.0,535.157,-1.04077,589.766,35.346914,-117.80913,626.203,Pad
57.5846,95058.0,535.247,-0.950928,591.739,35.346914,-117.80913,626.18506,Pad
57.7846,95058.0,535.247,-0.950928,593.699,35.346914,-117.80913,626.15601,Pad
57.9846,95058.0,535.247,-0.950928,595.66,35.346914,-117.80913,626.104,Pad
58.1846,95060.0,535.07,-1.12793,597.639,35.346914,-117.80913,626.09003,Pad
58.3846,95060.0,535.07,-1.12793,599.582,35.346914,-117.80913,626.04303,Pad
58.5846,95059.0,535.157,-1.04077,601.529,35.346914,-117.80913,626.00702,Pad
58.7846,95059.0,535.157,-1.04077,603.494,35.346914,-117.80913,625.93805,Pad
58.9846,95056.0,535.421,-0.77655,605.463,35.346914,-117.80913,625.89404,Pad
59.1846,95061.0,534.982,-1.21515,607.411,35.346914,-117.80913,625.89502,Pad
59.3846,95060.0,535.07,-1.12793,609.363,35.346914,-117.80913,625.84204,Pad
59.5846,95057.0,535.334,-0.863708,611.326,35.346914,-117.80913,625.79901,Pad
59.7856,95054.0,535.595,-0.602112,613.28,35.346915,-117.80913,625.77301,Pad
59.9856,95053.0,535.683,-0.514954,615.271,35.346915,-117.80913,625.71802,Pad
60.1846,95058.0,535.247,-0.950928,617.225,35.346915,-117.80913,625.63904,Pad
60.3856,95056.0,535.421,-0.77655,619.177,35.346915,-117.80913,625.59406,Pad
60.5846,95061.0,534.982,-1.21515,621.143,35.346914,-117.80913,625.52905,Pad
60.7846,95053.0,535.683,-0.514954,623.109,35.346914,-117.80913,625.49304,Pad
60.9846,95062.0,534.895,-1.30237,625.075,35.346914,-117.80913,625.43701,Pad
61.1846,95059.0,535.157,-1.04077,627.074,35.346914,-117.80913,625.40906,Pad
61.3846,95056.0,535.421,-0.77655,629.016,35.346914,-117.80913,625.39001,Pad
61.5856,95058.0,535.247,-0.950928,630.962,35.346914,-117.80913,625.33905,Pad
61.7856,95055.0,535.508,-0.689331,632.933,35.346914,-117.80913,625.30701,Pad
61.9846,95058.0,535.247,-0.950928,634.9,35.346914,-117.80913,625.24603,Pad
62.1846,95054.0,535.595,-0.602112,636.865,35.346914,-117.80913,625.18805,Pad
62.3846,95058.0,535.247,-0.950928,638.817,35.346914,-117.80913,625.112,Pad
62.5846,95056.0,535.421,-0.77655,640.807,35.346913,-117.80913,625.06604,Pad
62.7846,95060.0,535.07,-1.12793,642.711,35.346914,-117.80913,625.01801,Pad
62.9846,95060.0,535.07,-1.12793,644.699,35.346914,-117.80913,624.93701,Pad
63.1846,95058.0,535.247,-0.950928,646.641,35.346914,-117.80913,624.89606,Pad
63.3846,95057.0,535.334,-0.863708,648.604,35.346914,-117.80913,624.82202,Pad
63.5846,95054.0,535.595,-0.602112,650.347,35.346913,-117.80913,624.75604,Pad
63.7855,95058.0,535.247,-0.950928,650.578,35.346913,-117.80913,624.74402,Pad
63.9845,95059.0,535.157,-1.04077,650.745,35.346913,-117.80913,624.77405,Pad
64.1845,95059.0,535.157,-1.04077,650.933,35.346915,-117.80913,626.05603,Pad
64.3855,95056.0,535.421,-0.77655,651.132,35.346917,-117.80913,629.802,Pad
64.5845,95063.0,534.808,-1.38953,651.329,35.346917,-117.80913,635.97302,Pad
64.7845,95061.0,534.982,-1.21515,651.563,35.346918,-117.80914,644.49304,Pad
64.9845,95057.0,535.334,-0.863708,651.728,35.346917,-117.80914,655.52106,Pad
65.1845,95060.0,535.07,-1.12793,651.927,35.346916,-117.80915,669.02106,Pad
65.3845,95054.0,535.595,-0.602112,652.123,35.346913,-117.80916,685.02802,Pad
65.5855,95055.0,535.508,-0.689331,652.322,35.346909,-117.80918,703.60706,Pad
65.7845,95058.0,535.247,-0.950928,652.555,35.346906,-117.80921,724.80804,Pad
65.9855,95056.0,535.421,-0.77655,652.719,35.346902,-117.80923,748.61102,Pad
66.1975,95057.0,535.334,-0.863708,652.914,35.346898,-117.80927,774.97406,Pad
66.3845,95054.0,535.595,-0.602112,653.1,35.346895,-117.80931,803.87006,Pad
66.5845,95057.0,535.334,-0.863708,653.304,35.346891,-117.80935,835.30005,Pad
66.7845,95055.0,535.508,-0.689331,653.536,35.346888,-117.80939,869.20203,Pad
66.9845,95062.0,534.895,-1.30237,653.697,35.346885,-117.80944,905.38403,Pad
67.1865,95052.0,535.772,-0.42511,653.897,35.346882,-117.80949,943.82306,Pad
67.3845,95060.0,535.07,-1.12793,654.085,35.346879,-117.80955,984.36707,Pad
67.5845,95055.0,535.508,-0.689331,654.288,35.346875,-117.80961,1026.942,Pad
67.7845,95064.0,534.718,-1.47937,654.517,35.346869,-117.80967,1071.3561,Pad
67.9845,95052.0,535.772,-0.42511,654.686,35.346863,-117.80973,1117.4771,Pad
68.1855,95056.0,535.421,-0.77655,654.885,35.346857,-117.8098,1165.114,Pad
68.3855,95060.0,535.07,-1.12793,655.069,35.34685,-117.80987,1214.004,Pad
68.5855,95057.0,535.334,-0.863708,655.282,35.346843,-117.80994,1263.5861,Pad
68.7845,95059.0,535.157,-1.04077,655.511,35.346837,-117.81001,1313.175,Pad
68.9845,95060.0,535.07,-1.12793,655.676,35.346832,-117.81008,1362.2711,Pad
69.1865,95056.0,535.421,-0.77655,655.875,35.346827,-117.81015,1410.5581,Pad
69.3855,95062.0,534.895,-1.30237,656.073,35.346822,-117.81022,1457.957,Pad
69.5855,95058.0,535.247,-0.950928,656.26,35.346817,-117.81029,1504.514,Pad
69.7855,95059.0,535.157,-1.04077,656.486,35.346811,-117.81036,1550.186,Pad
69.9845,95058.0,535.247,-0.950928,656.674,35.346806,-117.81043,1594.9631,Pad
70.1854,95059.0,535.157,-1.04077,656.859,35.3468,-117.81049,1638.8451,Pad
70.3845,95062.0,534.895,-1.30237,657.057,35.346794,-117.81056,1681.8301,Pad
70.5844,95061.0,534.982,-1.21515,657.251,35.346788,-117.81062,1723.9691,Pad
70.7855,95061.0,534.982,-1.21515,657.472,35.346782,-117.81069,1765.269,Pad
70.9845,95058.0,535.247,-0.950928,657.649,35.346777,-117.81075,1805.7711,Pad
71.1844,95058.0,535.247,-0.950928,657.845,35.346772,-117.81082,1845.4821,Pad
71.3844,95057.0,535.334,-0.863708,658.037,35.346768,-117.81088,1884.4231,Pad
71.5844,95060.0,535.07,-1.12793,658.239,35.346764,-117.81094,1922.608,Pad
71.7844,95062.0,534.895,-1.30237,658.463,35.34676,-117.811,1960.0431,Pad
71.9854,95056.0,535.421,-0.77655,658.631,35.346755,-117.81106,1996.7491,Pad
72.1844,95062.0,534.895,-1.30237,658.827,35.346751,-117.81112,2032.7261,Pad
72.3854,95057.0,535.334,-0.863708,659.027,35.346747,-117.81118,2067.9932,Pad
