Time,Time Reference(milisecond),Time Reference(seconds),fc1BaroValuesAltitude.distinct,fc1GpsValuesAltitude.distinct,fc1GpsValuesLongitude.distinct,fc1GpsValuesLatitude.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct,fc1LowImuValuesGyroX.distinct,fc1LowImuValuesGyroY.distinct,fc1LowImuValuesGyroZ.distinct
1.76514E+12,-19226,-19.226,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19223,-19.223,undefined,undefined,undefined,undefined,1.01504004,0.029280001,0.040991999,-0.910000026,-0.629999995,1.25999999
1.76514E+12,-19221,-19.221,596.4249268,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19216,-19.216,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19215,-19.215,undefined,undefined,undefined,undefined,1.016991973,0.028304001,0.040991999,-0.980000019,-0.629999995,1.330000043
1.76514E+12,-19211,-19.211000000000002,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19206,-19.206,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19201,-19.201,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19200,-19.2,undefined,629.2840576,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19199,-19.199,undefined,undefined,undefined,undefined,1.01504004,0.029280001,0.040015999,-0.910000026,-0.629999995,1.25999999
1.76514E+12,-19196,-19.196,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19191,-19.191,undefined,undefined,undefined,undefined,1.018944025,0.028304001,0.040991999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19186,-19.186,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19183,-19.183,undefined,undefined,undefined,undefined,1.018944025,0.030256001,0.042943999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19181,-19.181,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19176,-19.176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19171,-19.171,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19166,-19.166,undefined,629.2840576,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19165,-19.165,594.9014893,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19164,-19.163999999999998,undefined,undefined,undefined,undefined,1.017968059,0.026352001,0.039039999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19161,-19.161,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19156,-19.156,undefined,undefined,undefined,undefined,1.016991973,0.032207999,0.038063999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19151,-19.151,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19148,-19.148,undefined,undefined,undefined,undefined,1.016991973,0.032207999,0.038063999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19146,-19.146,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19141,-19.141,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19136,-19.136000000000003,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19132,-19.131999999999998,undefined,629.2840576,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19131,-19.131,undefined,undefined,undefined,undefined,1.012112021,0.031232001,0.040991999,-0.839999974,-0.629999995,1.25999999
1.76514E+12,-19126,-19.125999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19123,-19.122999999999998,undefined,undefined,undefined,undefined,1.016991973,0.029280001,0.041968003,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19121,-19.121000000000002,596.0446777,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19116,-19.116,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19115,-19.115000000000002,undefined,undefined,undefined,undefined,1.014064074,0.026352001,0.040015999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19111,-19.111,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19106,-19.106,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19101,-19.101,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19099,-19.099,undefined,629.2840576,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19098,-19.098,undefined,undefined,undefined,undefined,1.01504004,0.029280001,0.040991999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19096,-19.096,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19091,-19.091,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19090,-19.09,undefined,undefined,undefined,undefined,1.017968059,0.031232001,0.041968003,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19086,-19.086000000000002,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19082,-19.082,undefined,undefined,undefined,undefined,1.016991973,0.029280001,0.041968003,-0.910000026,-0.629999995,1.25999999
1.76514E+12,-19081,-19.081,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19078,-19.078,undefined,629.2840576,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19077,-19.077,596.7722168,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19076,-19.076,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19074,-19.074,undefined,undefined,undefined,undefined,1.018944025,0.030256001,0.040015999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19071,-19.071,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19066,-19.066,undefined,undefined,undefined,undefined,1.018944025,0.030256001,0.040015999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19061,-19.061,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19058,-19.058,undefined,undefined,undefined,undefined,1.016016006,0.028304001,0.040015999,-0.980000019,-0.629999995,1.330000043
1.76514E+12,-19056,-19.056,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19051,-19.051,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19050,-19.05,undefined,undefined,undefined,undefined,1.016991973,0.029280001,0.042943999,-0.980000019,-0.629999995,1.330000043
1.76514E+12,-19046,-19.046,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19041,-19.041,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19036,-19.036,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19031,-19.031,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19026,-19.026,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19021,-19.021,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19018,-19.018,undefined,629.2840576,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19017,-19.017,595.1411743,undefined,undefined,undefined,1.019919991,0.031232001,0.040991999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-19016,-19.016,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19011,-19.011000000000003,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19006,-19.006,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-19001,-19.000999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18998,-18.997999999999998,undefined,629.2840576,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18996,-18.996000000000002,undefined,undefined,undefined,undefined,1.019919991,0.029280001,0.039039999,-0.980000019,-0.629999995,1.330000043
1.76514E+12,-18991,-18.991,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18987,-18.987000000000002,undefined,undefined,undefined,undefined,1.016991973,0.029280001,0.041968003,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-18986,-18.986,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18981,-18.981,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18979,-18.979,undefined,undefined,undefined,undefined,1.016016006,0.025376,0.042943999,-0.910000026,-0.699999988,1.25999999
1.76514E+12,-18977,-18.977,undefined,629.2840576,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18976,-18.976,595.383728,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18971,-18.971,undefined,undefined,undefined,undefined,1.016016006,0.029280001,0.043920003,-0.910000026,-0.629999995,1.25999999
1.76514E+12,-18966,-18.966,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18963,-18.963,undefined,undefined,undefined,undefined,1.016016006,0.029280001,0.043920003,-0.910000026,-0.629999995,1.25999999
1.76514E+12,-18961,-18.961000000000002,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18956,-18.956,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18954,-18.954,undefined,undefined,undefined,undefined,1.018944025,0.026352001,0.041968003,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-18951,-18.951,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18946,-18.946,undefined,undefined,undefined,undefined,1.017968059,0.028304001,0.040015999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-18941,-18.941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18936,-18.936,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18931,-18.931,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18926,-18.926,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18921,-18.921,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18916,-18.916,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18911,-18.911,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18910,-18.91,595.6361084,629.2850342,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18909,-18.909,undefined,undefined,undefined,undefined,1.01504004,0.028304001,0.040991999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-18906,-18.906,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18901,-18.901,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18896,-18.896,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18891,-18.891,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18889,-18.889,undefined,629.2850342,-117.8091049,35.34692383,1.018944025,0.026352001,0.040991999,-0.910000026,-0.629999995,1.25999999
1.76514E+12,-18885,-18.884999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18881,-18.881,undefined,undefined,undefined,undefined,1.017968059,0.029280001,0.040991999,-0.910000026,-0.629999995,1.330000043
1.76514E+12,-18880,-18.880000000000003,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18875,-18.875,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18870,-18.869999999999997,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18865,-18.865000000000002,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18860,-18.86,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18857,-18.857,undefined,629.2850342,-117.8091049,35.34692383,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18856,-18.856,595.5386353,undefined,undefined,undefined,1.01504004,0.026352001,0.038063999,-0.910000026,-0.629999995,1.25999999
1.76514E+12,-18855,-18.855,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18850,-18.85,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,-18848,-18.848,undefined,undefined,undefined,undefined,1.017968059,0.028304001,0.041968003,-0.910000026,-0.629999995,1.25999999
